serialno,eventstationname,eventproductionline,eventdted,workorderno
CZC3497C38,B-5-A-PACKING,B-5-A,2023-12-07 18:57:50.397,85441248
CZC3497C3L,B-5-A-PACKING,B-5-A,2023-12-07 20:30:28.310,85441248
CZC3517PR3,B-5-A-PACKING,B-5-A,2023-12-23 03:49:44.447,85441449
CZC3517PR2,B-5-A-PACKING,B-5-A,2023-12-23 04:14:04.720,85441449
CZC3517N21,B-5-A-PACKING,B-5-A,2023-12-22 11:15:05.520,85441450
CZC3517N24,B-5-A-PACKING,B-5-A,2023-12-22 11:15:12.283,85441450
CZC3517N22,B-5-A-PACKING,B-5-A,2023-12-22 11:19:42.427,85441450
CZC3517N25,B-5-A-PACKING,B-5-A,2023-12-22 11:19:49.627,85441450
CZC3517N23,B-5-A-PACKING,B-5-A,2023-12-22 11:20:16.313,85441450
CZC3517P8P,B-5-A-PACKING,B-5-A,2023-12-23 00:53:58.340,85441509
CZC3517P8Q,B-5-A-PACKING,B-5-A,2023-12-27 06:06:02.543,85441509
CZC3517P8Y,B-5-A-PACKING,B-5-A,2023-12-22 23:06:36.863,85441510
CZC3517P8X,B-5-A-PACKING,B-5-A,2023-12-23 00:41:05.293,85441510
CZC3517P9D,B-5-A-PACKING,B-5-A,2023-12-22 23:05:06.957,85441511
CZC3517P9C,B-5-A-PACKING,B-5-A,2023-12-22 23:06:56.870,85441511
CZC3517P9B,B-5-A-PACKING,B-5-A,2023-12-22 23:11:29.057,85441511
CZC3517P9F,B-5-A-PACKING,B-5-A,2023-12-22 23:15:04.787,85441511
CZC3517P99,B-5-A-PACKING,B-5-A,2023-12-22 23:30:30.203,85441511
CZC3517P9Q,B-5-A-PACKING,B-5-A,2023-12-22 23:07:19.523,85441512
CZC3517P9R,B-5-A-PACKING,B-5-A,2023-12-22 23:15:52.777,85441512
CZC3517M8P,B-5-A-PACKING,B-5-A,2023-12-22 09:48:52.163,85441513
CZC3517M8M,B-5-A-PACKING,B-5-A,2023-12-22 09:49:03.560,85441513
CZC3517M8R,B-5-A-PACKING,B-5-A,2023-12-22 10:11:50.547,85441513
CZC3517M8L,B-5-A-PACKING,B-5-A,2023-12-22 22:14:02.287,85441513
CZC3517M8V,B-5-A-PACKING,B-5-A,2023-12-22 22:14:46.283,85441513
CZC3517M8S,B-5-A-PACKING,B-5-A,2023-12-22 22:15:38.887,85441513
CZC3517M8T,B-5-A-PACKING,B-5-A,2023-12-22 22:17:14.767,85441513
CZC3517M8W,B-5-A-PACKING,B-5-A,2023-12-22 22:18:09.397,85441513
CZC3517M8N,B-5-A-PACKING,B-5-A,2023-12-22 22:18:29.820,85441513
CZC3517M8Q,B-5-A-PACKING,B-5-A,2023-12-22 22:19:22.437,85441513
CZC3517PB1,B-5-A-PACKING,B-5-A,2023-12-23 00:46:29.210,85441514
CZC3517PB0,B-5-A-PACKING,B-5-A,2023-12-23 00:47:33.660,85441514
CZC3517M91,B-5-A-PACKING,B-5-A,2023-12-22 08:15:36.033,85441515
CZC3517M90,B-5-A-PACKING,B-5-A,2023-12-22 08:23:52.500,85441515
CZC3517MQF,B-5-A-PACKING,B-5-A,2023-12-22 08:02:53.830,85441609
CZC3517MQB,B-5-A-PACKING,B-5-A,2023-12-22 08:03:28.667,85441609
CZC3517MQC,B-5-A-PACKING,B-5-A,2023-12-22 08:04:04.567,85441609
CZC3517MQD,B-5-A-PACKING,B-5-A,2023-12-22 08:21:35.713,85441609
CZC3517MQG,B-5-A-PACKING,B-5-A,2023-12-22 08:24:30.003,85441609
CZC3517PSC,B-5-A-PACKING,B-5-A,2023-12-23 00:36:44.303,85441640
CZC3517PSB,B-5-A-PACKING,B-5-A,2023-12-23 00:46:46.940,85441640
CZC3497CQN,B-5-A-PACKING,B-5-A,2023-12-07 10:13:05.343,85441730
CZC3497CQL,B-5-A-PACKING,B-5-A,2023-12-07 10:22:16.303,85441730
CZC3497CQP,B-5-A-PACKING,B-5-A,2023-12-07 10:22:45.817,85441730
CZC3497CQM,B-5-A-PACKING,B-5-A,2023-12-07 10:23:25.987,85441730
CZC3497BZP,B-5-A-PACKING,B-5-A,2023-12-07 10:05:16.487,85441748
CZC3497BZN,B-5-A-PACKING,B-5-A,2023-12-07 10:07:41.037,85441748
CZC3497BZM,B-5-A-PACKING,B-5-A,2023-12-07 11:14:36.593,85441748
CZC3497BZP,B-5-A-PACKING,B-5-A,2023-12-18 07:14:38.153,85441748
CZC3497BZN,B-5-A-PACKING,B-5-A,2023-12-18 07:23:19.507,85441748
CZC3517PPJ,B-5-A-PACKING,B-5-A,2023-12-23 00:44:04.747,85441799
CZC3517PPL,B-5-A-PACKING,B-5-A,2023-12-23 00:44:53.897,85441799
CZC3517PPK,B-5-A-PACKING,B-5-A,2023-12-23 00:57:09.430,85441799
CZC3517P7B,B-5-A-PACKING,B-5-A,2023-12-22 23:01:22.287,85441913
CZC3517P76,B-5-A-PACKING,B-5-A,2023-12-22 23:33:37.487,85441913
CZC3517P7C,B-5-A-PACKING,B-5-A,2023-12-22 23:35:10.123,85441913
CZC3517P79,B-5-A-PACKING,B-5-A,2023-12-22 23:35:33.170,85441913
CZC3517P77,B-5-A-PACKING,B-5-A,2023-12-23 00:30:02.113,85441913
CZC3517P78,B-5-A-PACKING,B-5-A,2023-12-23 00:37:03.667,85441913
CZC3517P75,B-5-A-PACKING,B-5-A,2023-12-23 00:38:07.253,85441913
CZC3517P7D,B-5-A-PACKING,B-5-A,2023-12-23 01:03:11.570,85441913
CZC3517PS8,B-5-A-PACKING,B-5-A,2023-12-23 01:04:21.007,85442048
CZC3517PS6,B-5-A-PACKING,B-5-A,2023-12-23 01:04:47.930,85442048
CZC3517PS4,B-5-A-PACKING,B-5-A,2023-12-23 01:06:25.517,85442048
CZC3517PS5,B-5-A-PACKING,B-5-A,2023-12-23 01:06:43.567,85442048
CZC3517PS7,B-5-A-PACKING,B-5-A,2023-12-23 01:09:03.530,85442048
CZC3517PDW,B-5-A-PACKING,B-5-A,2023-12-23 04:04:21.533,85442098
CZC3517PGW,B-5-A-PACKING,B-5-A,2023-12-23 03:57:38.720,85442099
CZC3517PGV,B-5-A-PACKING,B-5-A,2023-12-23 04:01:26.053,85442099
CZC3517MNB,B-5-A-PACKING,B-5-A,2023-12-22 08:09:47.723,85442101
CZC3517MN8,B-5-A-PACKING,B-5-A,2023-12-22 08:15:15.453,85442101
CZC3517MNC,B-5-A-PACKING,B-5-A,2023-12-22 08:20:33.400,85442101
CZC3517MN9,B-5-A-PACKING,B-5-A,2023-12-22 08:22:30.647,85442101
CZC3517MND,B-5-A-PACKING,B-5-A,2023-12-22 09:51:44.927,85442101
CZC3517PGY,B-5-A-PACKING,B-5-A,2023-12-22 23:13:35.500,85442102
CZC3517PH4,B-5-A-PACKING,B-5-A,2023-12-22 23:17:50.980,85442102
CZC3517PH1,B-5-A-PACKING,B-5-A,2023-12-22 23:32:52.377,85442102
CZC3517PH0,B-5-A-PACKING,B-5-A,2023-12-22 23:34:17.497,85442102
CZC3517PH3,B-5-A-PACKING,B-5-A,2023-12-23 00:31:02.813,85442102
CZC3517PGZ,B-5-A-PACKING,B-5-A,2023-12-23 00:37:22.907,85442102
CZC3517PGX,B-5-A-PACKING,B-5-A,2023-12-23 00:37:43.650,85442102
CZC3517PH2,B-5-A-PACKING,B-5-A,2023-12-23 00:38:27.137,85442102
CZC3517PHH,B-5-A-PACKING,B-5-A,2023-12-22 23:25:45.423,85442103
CZC3517PHJ,B-5-A-PACKING,B-5-A,2023-12-22 23:26:55.570,85442103
CZC3517PHK,B-5-A-PACKING,B-5-A,2023-12-22 23:31:17.440,85442103
CZC3517PHG,B-5-A-PACKING,B-5-A,2023-12-23 00:50:03.797,85442103
CZC3517PHF,B-5-A-PACKING,B-5-A,2023-12-23 01:03:37.777,85442103
CZC3517PHT,B-5-A-PACKING,B-5-A,2023-12-22 23:05:56.367,85442104
CZC3517PHR,B-5-A-PACKING,B-5-A,2023-12-22 23:08:13.410,85442104
CZC3517PHL,B-5-A-PACKING,B-5-A,2023-12-22 23:32:07.173,85442104
CZC3517PHQ,B-5-A-PACKING,B-5-A,2023-12-23 00:38:52.863,85442104
CZC3517PHP,B-5-A-PACKING,B-5-A,2023-12-23 00:39:39.633,85442104
CZC3517PHS,B-5-A-PACKING,B-5-A,2023-12-23 00:41:50.413,85442104
CZC3517PHM,B-5-A-PACKING,B-5-A,2023-12-23 00:42:12.547,85442104
CZC3517PHN,B-5-A-PACKING,B-5-A,2023-12-23 01:05:08.377,85442104
CZC3497FTX,B-5-A-PACKING,B-5-A,2023-12-07 13:07:54.250,85442333
CZC349770D,B-5-A-PACKING,B-5-A,2023-12-06 06:40:41.990,85442445
CZC349770H,B-5-A-PACKING,B-5-A,2023-12-06 07:05:40.037,85442445
CZC349770F,B-5-A-PACKING,B-5-A,2023-12-06 07:06:40.790,85442445
CZC349770G,B-5-A-PACKING,B-5-A,2023-12-06 07:07:04.877,85442445
CZC3497JTG,B-5-A-PACKING,B-5-A,2023-12-08 08:24:54.830,85442548
CZC3497JTH,B-5-A-PACKING,B-5-A,2023-12-08 08:25:19.197,85442548
CZC3497JTJ,B-5-A-PACKING,B-5-A,2023-12-08 08:27:03.447,85442548
CZC34972ZQ,B-5-A-PACKING,B-5-A,2023-12-05 22:17:20.607,85442610
CZC34972ZN,B-5-A-PACKING,B-5-A,2023-12-05 22:21:52.097,85442610
CZC34972ZL,B-5-A-PACKING,B-5-A,2023-12-05 22:25:17.107,85442610
CZC34972ZP,B-5-A-PACKING,B-5-A,2023-12-05 22:26:34.970,85442610
CZC34972ZM,B-5-A-PACKING,B-5-A,2023-12-05 23:05:29.293,85442610
CZC34975NQ,B-5-A-PACKING,B-5-A,2023-12-06 13:47:57.857,85442793
CZC35073JX,B-5-A-PACKING,B-5-A,2023-12-12 19:22:24.443,85442812
CZC35073JH,B-5-A-PACKING,B-5-A,2023-12-12 19:22:39.480,85442812
CZC35073JL,B-5-A-PACKING,B-5-A,2023-12-12 19:23:12.240,85442812
CZC35073K3,B-5-A-PACKING,B-5-A,2023-12-12 19:23:53.400,85442812
CZC35073JN,B-5-A-PACKING,B-5-A,2023-12-12 19:24:25.063,85442812
CZC35073JF,B-5-A-PACKING,B-5-A,2023-12-12 19:24:42.967,85442812
CZC35073JJ,B-5-A-PACKING,B-5-A,2023-12-12 19:25:35.983,85442812
CZC35073KF,B-5-A-PACKING,B-5-A,2023-12-12 19:26:16.837,85442812
CZC35073KS,B-5-A-PACKING,B-5-A,2023-12-12 19:26:33.037,85442812
CZC35073KH,B-5-A-PACKING,B-5-A,2023-12-12 19:26:50.950,85442812
CZC35073JZ,B-5-A-PACKING,B-5-A,2023-12-12 19:27:07.900,85442812
CZC35073KQ,B-5-A-PACKING,B-5-A,2023-12-12 19:28:48.337,85442812
CZC35073JQ,B-5-A-PACKING,B-5-A,2023-12-12 19:29:08.833,85442812
CZC35073KR,B-5-A-PACKING,B-5-A,2023-12-12 19:44:02.300,85442812
CZC35073K1,B-5-A-PACKING,B-5-A,2023-12-12 19:44:29.267,85442812
CZC35073KK,B-5-A-PACKING,B-5-A,2023-12-12 19:44:44.100,85442812
CZC35073JV,B-5-A-PACKING,B-5-A,2023-12-12 19:55:01.863,85442812
CZC35073JS,B-5-A-PACKING,B-5-A,2023-12-12 20:00:53.027,85442812
CZC35073LS,B-5-A-PACKING,B-5-A,2023-12-12 20:03:35.497,85442812
CZC35073KP,B-5-A-PACKING,B-5-A,2023-12-12 20:03:57.733,85442812
CZC35073KM,B-5-A-PACKING,B-5-A,2023-12-12 20:08:44.970,85442812
CZC35073K5,B-5-A-PACKING,B-5-A,2023-12-12 20:09:56.913,85442812
CZC35073K7,B-5-A-PACKING,B-5-A,2023-12-12 20:10:27.707,85442812
CZC35073KY,B-5-A-PACKING,B-5-A,2023-12-12 20:11:04.327,85442812
CZC35073KW,B-5-A-PACKING,B-5-A,2023-12-12 20:11:48.810,85442812
CZC35073LV,B-5-A-PACKING,B-5-A,2023-12-12 20:12:23.787,85442812
CZC35073KC,B-5-A-PACKING,B-5-A,2023-12-12 20:12:57.170,85442812
CZC35073K9,B-5-A-PACKING,B-5-A,2023-12-12 20:15:06.473,85442812
CZC35073LQ,B-5-A-PACKING,B-5-A,2023-12-12 20:15:51.470,85442812
CZC35073KT,B-5-A-PACKING,B-5-A,2023-12-12 20:16:51.867,85442812
CZC35073LN,B-5-A-PACKING,B-5-A,2023-12-12 20:24:57.970,85442812
CZC35073LL,B-5-A-PACKING,B-5-A,2023-12-12 20:25:37.217,85442812
CZC35073LJ,B-5-A-PACKING,B-5-A,2023-12-12 20:26:09.473,85442812
CZC35073LG,B-5-A-PACKING,B-5-A,2023-12-12 20:27:00.937,85442812
CZC35073LD,B-5-A-PACKING,B-5-A,2023-12-12 20:27:45.173,85442812
CZC35073L8,B-5-A-PACKING,B-5-A,2023-12-12 20:28:56.550,85442812
CZC35073L2,B-5-A-PACKING,B-5-A,2023-12-12 20:30:29.143,85442812
CZC35073L0,B-5-A-PACKING,B-5-A,2023-12-12 20:34:20.537,85442812
CZC35073JM,B-5-A-PACKING,B-5-A,2023-12-12 20:35:00.263,85442812
CZC35073JG,B-5-A-PACKING,B-5-A,2023-12-12 21:20:19.153,85442812
CZC35073L6,B-5-A-PACKING,B-5-A,2023-12-12 21:20:37.943,85442812
CZC35073LB,B-5-A-PACKING,B-5-A,2023-12-12 21:21:56.563,85442812
CZC35073JK,B-5-A-PACKING,B-5-A,2023-12-12 21:22:42.677,85442812
CZC35073K0,B-5-A-PACKING,B-5-A,2023-12-12 21:23:19.287,85442812
CZC35073K2,B-5-A-PACKING,B-5-A,2023-12-12 21:23:53.347,85442812
CZC35073JW,B-5-A-PACKING,B-5-A,2023-12-12 21:24:59.850,85442812
CZC35073JY,B-5-A-PACKING,B-5-A,2023-12-12 21:25:42.827,85442812
CZC35073JP,B-5-A-PACKING,B-5-A,2023-12-12 21:27:11.510,85442812
CZC35073JR,B-5-A-PACKING,B-5-A,2023-12-12 21:28:04.703,85442812
CZC35073JT,B-5-A-PACKING,B-5-A,2023-12-12 21:32:21.143,85442812
CZC35073KN,B-5-A-PACKING,B-5-A,2023-12-12 21:34:04.670,85442812
CZC35073LP,B-5-A-PACKING,B-5-A,2023-12-12 22:21:20.843,85442812
CZC35073K6,B-5-A-PACKING,B-5-A,2023-12-12 22:21:52.097,85442812
CZC35073KB,B-5-A-PACKING,B-5-A,2023-12-12 22:22:25.537,85442812
CZC35073K4,B-5-A-PACKING,B-5-A,2023-12-12 22:22:54.033,85442812
CZC35073KL,B-5-A-PACKING,B-5-A,2023-12-12 22:23:34.287,85442812
CZC35073KX,B-5-A-PACKING,B-5-A,2023-12-12 22:24:06.983,85442812
CZC35073LT,B-5-A-PACKING,B-5-A,2023-12-12 22:24:45.317,85442812
CZC35073KV,B-5-A-PACKING,B-5-A,2023-12-12 22:25:55.887,85442812
CZC35073KJ,B-5-A-PACKING,B-5-A,2023-12-12 22:28:06.903,85442812
CZC35073KD,B-5-A-PACKING,B-5-A,2023-12-12 22:28:36.903,85442812
CZC35073LR,B-5-A-PACKING,B-5-A,2023-12-12 22:28:53.343,85442812
CZC35073KG,B-5-A-PACKING,B-5-A,2023-12-12 22:29:11.830,85442812
CZC35073K8,B-5-A-PACKING,B-5-A,2023-12-12 22:29:25.480,85442812
CZC35073LC,B-5-A-PACKING,B-5-A,2023-12-12 23:13:39.070,85442812
CZC35073L7,B-5-A-PACKING,B-5-A,2023-12-12 23:14:04.243,85442812
CZC35073L9,B-5-A-PACKING,B-5-A,2023-12-12 23:14:33.397,85442812
CZC35073LH,B-5-A-PACKING,B-5-A,2023-12-12 23:16:34.503,85442812
CZC35073LM,B-5-A-PACKING,B-5-A,2023-12-12 23:16:55.600,85442812
CZC35073LK,B-5-A-PACKING,B-5-A,2023-12-12 23:17:12.850,85442812
CZC35073L1,B-5-A-PACKING,B-5-A,2023-12-12 23:19:45.570,85442812
CZC35073L5,B-5-A-PACKING,B-5-A,2023-12-12 23:20:05.917,85442812
CZC35073LF,B-5-A-PACKING,B-5-A,2023-12-12 23:20:22.513,85442812
CZC35073KZ,B-5-A-PACKING,B-5-A,2023-12-12 23:20:58.533,85442812
CZC35073JD,B-5-A-PACKING,B-5-A,2023-12-13 00:33:09.147,85442812
CZC35073L3,B-5-A-PACKING,B-5-A,2023-12-13 00:34:03.527,85442812
CZC35073L4,B-5-A-PACKING,B-5-A,2023-12-13 02:05:42.570,85442812
CZC35073ZF,B-5-A-PACKING,B-5-A,2023-12-12 18:18:01.520,85442819
CZC35073ZH,B-5-A-PACKING,B-5-A,2023-12-12 18:18:37.640,85442819
CZC35073ZD,B-5-A-PACKING,B-5-A,2023-12-12 18:18:50.540,85442819
CZC35073Z2,B-5-A-PACKING,B-5-A,2023-12-12 18:19:14.430,85442819
CZC35073YY,B-5-A-PACKING,B-5-A,2023-12-12 18:19:33.880,85442819
CZC35073ZK,B-5-A-PACKING,B-5-A,2023-12-12 18:19:49.327,85442819
CZC35073Z1,B-5-A-PACKING,B-5-A,2023-12-12 18:20:03.827,85442819
CZC35073YW,B-5-A-PACKING,B-5-A,2023-12-12 18:20:55.233,85442819
CZC35073Z0,B-5-A-PACKING,B-5-A,2023-12-12 18:21:38.760,85442819
CZC35073Z9,B-5-A-PACKING,B-5-A,2023-12-12 18:22:01.260,85442819
CZC35073YT,B-5-A-PACKING,B-5-A,2023-12-12 18:22:19.023,85442819
CZC35073Z6,B-5-A-PACKING,B-5-A,2023-12-12 18:22:33.773,85442819
CZC35073YZ,B-5-A-PACKING,B-5-A,2023-12-12 18:22:48.213,85442819
CZC35073YK,B-5-A-PACKING,B-5-A,2023-12-12 18:23:05.293,85442819
CZC35073YL,B-5-A-PACKING,B-5-A,2023-12-12 18:24:00.933,85442819
CZC35073YM,B-5-A-PACKING,B-5-A,2023-12-12 18:24:14.700,85442819
CZC35073YJ,B-5-A-PACKING,B-5-A,2023-12-12 18:24:37.800,85442819
CZC35073Z5,B-5-A-PACKING,B-5-A,2023-12-12 18:24:53.353,85442819
CZC35073YG,B-5-A-PACKING,B-5-A,2023-12-12 18:25:15.287,85442819
CZC35073YF,B-5-A-PACKING,B-5-A,2023-12-12 18:25:35.593,85442819
CZC35073YX,B-5-A-PACKING,B-5-A,2023-12-12 18:27:12.897,85442819
CZC35073Z3,B-5-A-PACKING,B-5-A,2023-12-12 18:27:25.417,85442819
CZC35073YH,B-5-A-PACKING,B-5-A,2023-12-12 18:27:49.033,85442819
CZC35073Z4,B-5-A-PACKING,B-5-A,2023-12-12 18:28:06.630,85442819
CZC35073YD,B-5-A-PACKING,B-5-A,2023-12-12 18:28:24.277,85442819
CZC35073Y9,B-5-A-PACKING,B-5-A,2023-12-12 18:28:43.460,85442819
CZC35073YB,B-5-A-PACKING,B-5-A,2023-12-12 18:29:04.743,85442819
CZC35073XT,B-5-A-PACKING,B-5-A,2023-12-12 18:29:24.940,85442819
CZC35073Z8,B-5-A-PACKING,B-5-A,2023-12-12 18:29:41.843,85442819
CZC35073XW,B-5-A-PACKING,B-5-A,2023-12-12 18:31:15.267,85442819
CZC35073XZ,B-5-A-PACKING,B-5-A,2023-12-12 18:31:27.533,85442819
CZC35073XV,B-5-A-PACKING,B-5-A,2023-12-12 18:31:56.270,85442819
CZC35073YN,B-5-A-PACKING,B-5-A,2023-12-12 19:35:15.193,85442819
CZC35073Y3,B-5-A-PACKING,B-5-A,2023-12-12 19:44:57.293,85442819
CZC35073YR,B-5-A-PACKING,B-5-A,2023-12-12 19:45:24.710,85442819
CZC35073Y2,B-5-A-PACKING,B-5-A,2023-12-12 19:45:40.600,85442819
CZC35073Y1,B-5-A-PACKING,B-5-A,2023-12-12 19:46:29.360,85442819
CZC35073YP,B-5-A-PACKING,B-5-A,2023-12-12 19:46:44.613,85442819
CZC35073YS,B-5-A-PACKING,B-5-A,2023-12-12 19:47:15.327,85442819
CZC35073XR,B-5-A-PACKING,B-5-A,2023-12-12 19:48:05.480,85442819
CZC35073XY,B-5-A-PACKING,B-5-A,2023-12-12 19:48:22.627,85442819
CZC35073YC,B-5-A-PACKING,B-5-A,2023-12-12 19:48:44.020,85442819
CZC35073Y4,B-5-A-PACKING,B-5-A,2023-12-12 19:49:06.933,85442819
CZC35073YV,B-5-A-PACKING,B-5-A,2023-12-12 19:49:21.527,85442819
CZC35073Y6,B-5-A-PACKING,B-5-A,2023-12-12 19:51:27.017,85442819
CZC35073XP,B-5-A-PACKING,B-5-A,2023-12-12 19:51:44.337,85442819
CZC35073Y7,B-5-A-PACKING,B-5-A,2023-12-12 19:52:03.863,85442819
CZC35073XQ,B-5-A-PACKING,B-5-A,2023-12-12 19:52:20.203,85442819
CZC35073Y8,B-5-A-PACKING,B-5-A,2023-12-12 19:53:10.077,85442819
CZC35073XS,B-5-A-PACKING,B-5-A,2023-12-12 19:53:26.713,85442819
CZC35073Y5,B-5-A-PACKING,B-5-A,2023-12-12 19:53:44.077,85442819
CZC35073XM,B-5-A-PACKING,B-5-A,2023-12-12 19:54:04.417,85442819
CZC35073Y0,B-5-A-PACKING,B-5-A,2023-12-12 19:54:24.187,85442819
CZC35073XK,B-5-A-PACKING,B-5-A,2023-12-12 20:04:25.750,85442819
CZC35073XJ,B-5-A-PACKING,B-5-A,2023-12-12 20:05:07.740,85442819
CZC35073XG,B-5-A-PACKING,B-5-A,2023-12-12 20:05:44.913,85442819
CZC35073XN,B-5-A-PACKING,B-5-A,2023-12-12 20:06:19.933,85442819
CZC35073XD,B-5-A-PACKING,B-5-A,2023-12-12 20:06:55.133,85442819
CZC35073XF,B-5-A-PACKING,B-5-A,2023-12-12 20:08:21.347,85442819
CZC35073X9,B-5-A-PACKING,B-5-A,2023-12-12 20:10:12.250,85442819
CZC35073X8,B-5-A-PACKING,B-5-A,2023-12-12 20:10:47.720,85442819
CZC35073XC,B-5-A-PACKING,B-5-A,2023-12-12 20:11:27.787,85442819
CZC35073XL,B-5-A-PACKING,B-5-A,2023-12-12 20:12:05.847,85442819
CZC35073X4,B-5-A-PACKING,B-5-A,2023-12-12 20:12:40.550,85442819
CZC35073X0,B-5-A-PACKING,B-5-A,2023-12-12 20:13:15.370,85442819
CZC35073X7,B-5-A-PACKING,B-5-A,2023-12-12 20:15:28.377,85442819
CZC35073X1,B-5-A-PACKING,B-5-A,2023-12-12 20:16:37.133,85442819
CZC35073XB,B-5-A-PACKING,B-5-A,2023-12-12 20:17:09.303,85442819
CZC35073X6,B-5-A-PACKING,B-5-A,2023-12-12 20:17:27.843,85442819
CZC35073X2,B-5-A-PACKING,B-5-A,2023-12-12 20:17:55.580,85442819
CZC35073WY,B-5-A-PACKING,B-5-A,2023-12-12 20:18:12.617,85442819
CZC35073X5,B-5-A-PACKING,B-5-A,2023-12-12 20:18:33.117,85442819
CZC35073WX,B-5-A-PACKING,B-5-A,2023-12-12 20:20:17.890,85442819
CZC35073YQ,B-5-A-PACKING,B-5-A,2023-12-12 20:21:48.177,85442819
CZC35073WW,B-5-A-PACKING,B-5-A,2023-12-12 20:24:11.067,85442819
CZC35073WV,B-5-A-PACKING,B-5-A,2023-12-12 20:24:32.100,85442819
CZC35073WS,B-5-A-PACKING,B-5-A,2023-12-12 20:25:16.580,85442819
CZC35073WP,B-5-A-PACKING,B-5-A,2023-12-12 20:25:53.697,85442819
CZC35073WJ,B-5-A-PACKING,B-5-A,2023-12-12 20:26:33.097,85442819
CZC35073WH,B-5-A-PACKING,B-5-A,2023-12-12 20:27:19.887,85442819
